key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[29.0__0__0__191.0__0__0],"[29.0, 0, 0, 191.0, 0, 0]",4.0241759140670553e-14,9.424869925380808e-18,4.002516602555167e-15,2.191476805285866e-16,9.424869925380808e-18,5.06807165832962e-14,5.384469442843042e-16,1.270537535384903e-14,4.002516602555167e-15,5.384469442843042e-16,9.983864565601975e-14,3.706348001557868e-14,2.191476805285866e-16,1.270537535384903e-14,3.706348001557868e-14,9.55427658949027e-14
clockmon_[29.0__0__0__20.0__0__0],"[29.0, 0, 0, 20.0, 0, 0]",4.024560206432722e-14,3.740338667813886e-18,4.001071615080441e-15,2.216235499131564e-16,3.740338667813886e-18,3.974153469828087e-14,2.0419997157321064e-16,3.514716708639317e-15,4.001071615080441e-15,2.0419997157321064e-16,1.0001996261810403e-13,3.721887475615481e-14,2.216235499131564e-16,3.514716708639317e-15,3.721887475615481e-14,1.002542950188288e-13
clockmon_[29.0__0__0__200.0__0__0],"[29.0, 0, 0, 200.0, 0, 0]",4.024004779342132e-14,9.740095322837479e-18,4.001514548636327e-15,2.190090168505315e-16,9.740095322837479e-18,5.128643312076944e-14,5.558543168609509e-16,1.3180780101442518e-14,4.001514548636327e-15,5.558543168609509e-16,9.98284539452471e-14,3.705608591723092e-14,2.190090168505315e-16,1.3180780101442518e-14,3.705608591723092e-14,9.528721967072722e-14
clockmon_[29.0__0__0__38.0__0__0],"[29.0, 0, 0, 38.0, 0, 0]",4.025277967801895e-14,4.369411064348515e-18,4.002547110514649e-15,2.21452436718338e-16,4.369411064348515e-18,4.076848886843814e-14,2.392349009062064e-16,4.491107590221045e-15,4.002547110514649e-15,2.392349009062064e-16,1.0000935883699064e-13,3.720495418553751e-14,2.21452436718338e-16,4.491107590221045e-15,3.720495418553751e-14,9.979593665929452e-14
clockmon_[29.0__0__0__47.0__0__0],"[29.0, 0, 0, 47.0, 0, 0]",4.0243912637257493e-14,4.696786518629148e-18,4.00229393847323e-15,2.212539756152045e-16,4.696786518629148e-18,4.1301671142186505e-14,2.564989487703702e-16,4.974261717361736e-15,4.00229393847323e-15,2.564989487703702e-16,9.999570916997841e-14,3.719490900759701e-14,2.212539756152045e-16,4.974261717361736e-15,3.719490900759701e-14,9.954581271511525e-14
clockmon_[29.0__0__0__56.0__0__0],"[29.0, 0, 0, 56.0, 0, 0]",4.024372628636578e-14,5.000548821129737e-18,4.002339406978929e-15,2.211086951727748e-16,5.000548821129737e-18,4.184502786459135e-14,2.740745851791368e-16,5.455346911647121e-15,4.002339406978929e-15,2.740745851791368e-16,9.998633640501048e-14,3.718684843485705e-14,2.211086951727748e-16,5.455346911647121e-15,3.718684843485705e-14,9.930318276713887e-14
clockmon_[29.0__0__0__65.0__0__0],"[29.0, 0, 0, 65.0, 0, 0]",4.023984824340523e-14,5.276709400641738e-18,4.001326320101663e-15,2.2093099330068203e-16,5.276709400641738e-18,4.239688063977724e-14,2.915567689098771e-16,5.936898496859333e-15,4.001326320101663e-15,2.915567689098771e-16,9.99755682069287e-14,3.717712952606226e-14,2.2093099330068203e-16,5.936898496859333e-15,3.717712952606226e-14,9.905765750353843e-14
clockmon_[29.0__0__0__74.0__0__0],"[29.0, 0, 0, 74.0, 0, 0]",4.0250669514939733e-14,5.564967858894856e-18,4.002869848639057e-15,2.207941729235232e-16,5.564967858894856e-18,4.296096399106649e-14,3.093016747096711e-16,6.417880202643163e-15,4.002869848639057e-15,3.093016747096711e-16,9.996912904741965e-14,3.717159638542093e-14,2.207941729235232e-16,6.417880202643163e-15,3.717159638542093e-14,9.881901516660448e-14
clockmon_[29.0__0__0__83.0__0__0],"[29.0, 0, 0, 83.0, 0, 0]",4.02513870288287e-14,5.872008439234695e-18,4.002802893382035e-15,2.206742304192374e-16,5.872008439234695e-18,4.354372794228852e-14,3.270230302342042e-16,6.90371723016685e-15,4.002802893382035e-15,3.270230302342042e-16,9.995913060448407e-14,3.71636886245738e-14,2.206742304192374e-16,6.90371723016685e-15,3.71636886245738e-14,9.85656126375426e-14
clockmon_[29.0__0__0__92.0__0__0],"[29.0, 0, 0, 92.0, 0, 0]",4.025237965376208e-14,6.163840288585583e-18,4.002670258235783e-15,2.2052156740585112e-16,6.163840288585583e-18,4.4121197693076567e-14,3.447927895904069e-16,7.387437991909838e-15,4.002670258235783e-15,3.447927895904069e-16,9.995037429294803e-14,3.7154366587758293e-14,2.2052156740585112e-16,7.387437991909838e-15,3.7154366587758293e-14,9.831876868491781e-14
clockmon_[38.0__0__0__101.0__0__0],"[38.0, 0, 0, 101.0, 0, 0]",4.076765614952566e-14,6.859528052002889e-18,4.490626324507494e-15,2.380643453530222e-16,6.859528052002889e-18,4.4681992568988155e-14,3.622476323001188e-16,7.874241076320095e-15,4.490626324507494e-15,3.622476323001188e-16,9.970843255759013e-14,3.713881259116226e-14,2.380643453530222e-16,7.874241076320095e-15,3.713881259116226e-14,9.80663341433905e-14
clockmon_[38.0__0__0__110.0__0__0],"[38.0, 0, 0, 110.0, 0, 0]",4.0767437515792734e-14,7.17174176590093e-18,4.490634635321846e-15,2.379450749992306e-16,7.17174176590093e-18,4.526778636195842e-14,3.8004919330257114e-16,8.35518193630355e-15,4.490634635321846e-15,3.8004919330257114e-16,9.969887477146613e-14,3.713071665709286e-14,2.379450749992306e-16,8.35518193630355e-15,3.713071665709286e-14,9.781386245257547e-14
clockmon_[38.0__0__0__119.0__0__0],"[38.0, 0, 0, 119.0, 0, 0]",4.0762947372201994e-14,7.483922218469255e-18,4.490225728859816e-15,2.377918345211935e-16,7.483922218469255e-18,4.5852097502189246e-14,3.978282252063992e-16,8.836455690863904e-15,4.490225728859816e-15,3.978282252063992e-16,9.968582232734247e-14,3.712088404077261e-14,2.377918345211935e-16,8.836455690863904e-15,3.712088404077261e-14,9.755986392301729e-14
clockmon_[38.0__0__0__128.0__0__0],"[38.0, 0, 0, 128.0, 0, 0]",4.076710154257763e-14,7.814877000976031e-18,4.49061458031731e-15,2.376640802051405e-16,7.814877000976031e-18,4.6448147270896065e-14,4.154391900310832e-16,9.320153737558798e-15,4.49061458031731e-15,4.154391900310832e-16,9.967803598754825e-14,3.711483988808844e-14,2.376640802051405e-16,9.320153737558798e-15,3.711483988808844e-14,9.731296577485402e-14
clockmon_[38.0__0__0__137.0__0__0],"[38.0, 0, 0, 137.0, 0, 0]",4.0766982396277334e-14,8.134144914729392e-18,4.490592558296358e-15,2.375024547969946e-16,8.134144914729392e-18,4.705162313755363e-14,4.331517643040851e-16,9.80618428090301e-15,4.490592558296358e-15,4.331517643040851e-16,9.967053571839198e-14,3.710691120640818e-14,2.375024547969946e-16,9.80618428090301e-15,3.710691120640818e-14,9.70594195158715e-14
clockmon_[38.0__0__0__146.0__0__0],"[38.0, 0, 0, 146.0, 0, 0]",4.0766779360719736e-14,8.458252035423783e-18,4.490590454157064e-15,2.373700015007291e-16,8.458252035423783e-18,4.7652628956658654e-14,4.509318859535171e-16,1.029261804875356e-14,4.490590454157064e-15,4.509318859535171e-16,9.966082020971365e-14,3.709910735911977e-14,2.373700015007291e-16,1.029261804875356e-14,3.709910735911977e-14,9.680419168511433e-14
clockmon_[38.0__0__0__155.0__0__0],"[38.0, 0, 0, 155.0, 0, 0]",4.0766623777809994e-14,8.773222930273272e-18,4.490593383560395e-15,2.372156964613421e-16,8.773222930273272e-18,4.8259945598544184e-14,4.685488618040263e-16,1.077597171806686e-14,4.490593383560395e-15,4.685488618040263e-16,9.964928138679105e-14,3.709115951206601e-14,2.372156964613421e-16,1.077597171806686e-14,3.709115951206601e-14,9.654889965259939e-14
clockmon_[38.0__0__0__164.0__0__0],"[38.0, 0, 0, 164.0, 0, 0]",4.0766496305438144e-14,9.094124115289054e-18,4.490562710428421e-15,2.370620810505401e-16,9.094124115289054e-18,4.886225790413867e-14,4.860153767567575e-16,1.125887267070908e-14,4.490562710428421e-15,4.860153767567575e-16,9.964198883542706e-14,3.708350356030866e-14,2.370620810505401e-16,1.125887267070908e-14,3.708350356030866e-14,9.629634707582521e-14
clockmon_[38.0__0__0__173.0__0__0],"[38.0, 0, 0, 173.0, 0, 0]",4.076627562911253e-14,9.414677258404722e-18,4.490573631796033e-15,2.369308512078605e-16,9.414677258404722e-18,4.946739911266791e-14,5.035264154110085e-16,1.174369267452552e-14,4.490573631796033e-15,5.035264154110085e-16,9.963009238101123e-14,3.707594162433333e-14,2.369308512078605e-16,1.174369267452552e-14,3.707594162433333e-14,9.60425018924947e-14
clockmon_[38.0__0__0__182.0__0__0],"[38.0, 0, 0, 182.0, 0, 0]",4.0762565897401464e-14,9.923019626202076e-18,4.489784072977806e-15,2.366171236010236e-16,9.923019626202076e-18,5.006855082385074e-14,5.208671675915037e-16,1.222269408825798e-14,4.489784072977806e-15,5.208671675915037e-16,9.961924120282408e-14,3.706735890260341e-14,2.366171236010236e-16,1.222269408825798e-14,3.706735890260341e-14,9.578486251390098e-14
clockmon_[38.0__0__0__191.0__0__0],"[38.0, 0, 0, 191.0, 0, 0]",4.07622922596245e-14,1.001319578160864e-17,4.490119832291649e-15,2.365624704165519e-16,1.001319578160864e-17,5.068548671561271e-14,5.379962257437398e-16,1.270619580844529e-14,4.490119832291649e-15,5.379962257437398e-16,9.961119354495685e-14,3.705918564199917e-14,2.365624704165519e-16,1.270619580844529e-14,3.705918564199917e-14,9.553388216052319e-14
clockmon_[38.0__0__0__20.0__0__0],"[38.0, 0, 0, 20.0, 0, 0]",4.0760191601907186e-14,3.961897597511976e-18,4.48859729313089e-15,2.389332385185124e-16,3.961897597511976e-18,3.974033594792468e-14,2.039459985739956e-16,3.514124114000264e-15,4.48859729313089e-15,2.039459985739956e-16,9.978713045555351e-14,3.720726044075179e-14,2.389332385185124e-16,3.514124114000264e-15,3.720726044075179e-14,1.0024696029030863e-13
clockmon_[38.0__0__0__200.0__0__0],"[38.0, 0, 0, 200.0, 0, 0]",4.076282863837305e-14,1.036813364426101e-17,4.490496621442824e-15,2.364053408592326e-16,1.036813364426101e-17,5.12913397785787e-14,5.550284942525064e-16,1.3181191292969e-14,4.490496621442824e-15,5.550284942525064e-16,9.960139342492443e-14,3.705235257446375e-14,2.364053408592326e-16,1.3181191292969e-14,3.705235257446375e-14,9.528102231715993e-14
clockmon_[38.0__0__0__29.0__0__0],"[38.0, 0, 0, 29.0, 0, 0]",4.075899424729793e-14,4.277337393009438e-18,4.488533590767397e-15,2.387836829747749e-16,4.277337393009438e-18,4.0237360849895026e-14,2.212438397721886e-16,4.002137071977444e-15,4.488533590767397e-15,2.212438397721886e-16,9.977170092467161e-14,3.720029633803751e-14,2.387836829747749e-16,4.002137071977444e-15,3.720029633803751e-14,1.0001736577723347e-13
clockmon_[38.0__0__0__38.0__0__0],"[38.0, 0, 0, 38.0, 0, 0]",4.076219239371569e-14,4.617431685169778e-18,4.488641589803053e-15,2.387062370431265e-16,4.617431685169778e-18,4.0752341146214054e-14,2.387325744408077e-16,4.490277510187996e-15,4.488641589803053e-15,2.387325744408077e-16,9.976751816447832e-14,3.71940535568596e-14,2.387062370431265e-16,4.490277510187996e-15,3.71940535568596e-14,9.978150955968619e-14
clockmon_[38.0__0__0__47.0__0__0],"[38.0, 0, 0, 47.0, 0, 0]",4.075863128015341e-14,4.927970206647191e-18,4.488494715296754e-15,2.385441245450722e-16,4.927970206647191e-18,4.129667272558954e-14,2.560927741480947e-16,4.973234522891338e-15,4.488494715296754e-15,2.560927741480947e-16,9.97551967007019e-14,3.718446810568576e-14,2.385441245450722e-16,4.973234522891338e-15,3.718446810568576e-14,9.953524859885605e-14
clockmon_[38.0__0__0__56.0__0__0],"[38.0, 0, 0, 56.0, 0, 0]",4.075652327730513e-14,5.249428597834826e-18,4.488280913266435e-15,2.384039291171616e-16,5.249428597834826e-18,4.183839244882878e-14,2.7366320571424e-16,5.453886919925034e-15,4.488280913266435e-15,2.7366320571424e-16,9.973898101568509e-14,3.717409959449111e-14,2.384039291171616e-16,5.453886919925034e-15,3.717409959449111e-14,9.92907316580008e-14
clockmon_[38.0__0__0__65.0__0__0],"[38.0, 0, 0, 65.0, 0, 0]",4.0758346977310785e-14,5.556595233303479e-18,4.488285011099945e-15,2.382331676518101e-16,5.556595233303479e-18,4.239079847055021e-14,2.9115890867136795e-16,5.934096502227296e-15,4.488285011099945e-15,2.9115890867136795e-16,9.973387089205924e-14,3.716668312617644e-14,2.382331676518101e-16,5.934096502227296e-15,3.716668312617644e-14,9.904845282453826e-14
clockmon_[38.0__0__0__74.0__0__0],"[38.0, 0, 0, 74.0, 0, 0]",4.0766105751719434e-14,5.875771101167597e-18,4.490679932166423e-15,2.38362357597634e-16,5.875771101167597e-18,4.295274369739508e-14,3.0892588696944536e-16,6.417071655297688e-15,4.490679932166423e-15,3.0892588696944536e-16,9.973313246442212e-14,3.716398725909911e-14,2.38362357597634e-16,6.417071655297688e-15,3.716398725909911e-14,9.881154947718126e-14
clockmon_[38.0__0__0__83.0__0__0],"[38.0, 0, 0, 83.0, 0, 0]",4.0768845726030935e-14,6.301825620675726e-18,4.490091471624885e-15,2.380905765008141e-16,6.301825620675726e-18,4.353923877969231e-14,3.271694757517684e-16,6.904394328879764e-15,4.490091471624885e-15,3.271694757517684e-16,9.972466051429518e-14,3.715628833700237e-14,2.380905765008141e-16,6.904394328879764e-15,3.715628833700237e-14,9.856104184466425e-14
clockmon_[38.0__0__0__92.0__0__0],"[38.0, 0, 0, 92.0, 0, 0]",4.0769769967947657e-14,6.522907764502349e-18,4.490735800980496e-15,2.381655198293319e-16,6.522907764502349e-18,4.41178160966841e-14,3.44605006530816e-16,7.387684170488669e-15,4.490735800980496e-15,3.44605006530816e-16,9.971690174471109e-14,3.71481603802209e-14,2.381655198293319e-16,7.387684170488669e-15,3.71481603802209e-14,9.831177059327049e-14
clockmon_[47.0__0__0__101.0__0__0],"[47.0, 0, 0, 101.0, 0, 0]",4.129646402263159e-14,7.322111526886545e-18,4.972976676267377e-15,2.553897888219521e-16,7.322111526886545e-18,4.4680220779470416e-14,3.61854476845538e-16,7.874215859635826e-15,4.972976676267377e-15,3.61854476845538e-16,9.946506333779394e-14,3.713004776399774e-14,2.553897888219521e-16,7.874215859635826e-15,3.713004776399774e-14,9.805660321943109e-14
clockmon_[47.0__0__0__110.0__0__0],"[47.0, 0, 0, 110.0, 0, 0]",4.129336415038489e-14,7.685446899461617e-18,4.97281233451534e-15,2.553569137589524e-16,7.685446899461617e-18,4.526238205107592e-14,3.800189264740042e-16,8.355061646251345e-15,4.97281233451534e-15,3.800189264740042e-16,9.945320859335248e-14,3.712095140555339e-14,2.553569137589524e-16,8.355061646251345e-15,3.712095140555339e-14,9.779967849786421e-14
clockmon_[47.0__0__0__119.0__0__0],"[47.0, 0, 0, 119.0, 0, 0]",4.129265322739292e-14,8.035216573782662e-18,4.972841002131565e-15,2.552107801343321e-16,8.035216573782662e-18,4.5851035041477636e-14,3.977807820832263e-16,8.836752847488178e-15,4.972841002131565e-15,3.977807820832263e-16,9.944309300643083e-14,3.711227912073547e-14,2.552107801343321e-16,8.836752847488178e-15,3.711227912073547e-14,9.754907160361281e-14
clockmon_[47.0__0__0__128.0__0__0],"[47.0, 0, 0, 128.0, 0, 0]",4.1293013469449244e-14,8.380257558613857e-18,4.972741969759921e-15,2.5505706882274987e-16,8.380257558613857e-18,4.6442889999911836e-14,4.1546185598674924e-16,9.32017426203808e-15,4.972741969759921e-15,4.1546185598674924e-16,9.943396768011417e-14,3.710501185024369e-14,2.5505706882274987e-16,9.32017426203808e-15,3.710501185024369e-14,9.730045426276041e-14
clockmon_[47.0__0__0__137.0__0__0],"[47.0, 0, 0, 137.0, 0, 0]",4.1293215342665313e-14,8.696433200015917e-18,4.973057326649335e-15,2.5490111600052634e-16,8.696433200015917e-18,4.7046438362217055e-14,4.330816178545379e-16,9.805892418649763e-15,4.973057326649335e-15,4.330816178545379e-16,9.942517669067782e-14,3.70971097107182e-14,2.5490111600052634e-16,9.805892418649763e-15,3.70971097107182e-14,9.704668072599951e-14
clockmon_[47.0__0__0__146.0__0__0],"[47.0, 0, 0, 146.0, 0, 0]",4.129303659570681e-14,9.040852513303617e-18,4.973052181903443e-15,2.547492911505397e-16,9.040852513303617e-18,4.764727805381277e-14,4.507965819343473e-16,1.029217610734956e-14,4.973052181903443e-15,4.507965819343473e-16,9.941561455749575e-14,3.708927171037227e-14,2.547492911505397e-16,1.029217610734956e-14,3.708927171037227e-14,9.679154865515794e-14
clockmon_[47.0__0__0__155.0__0__0],"[47.0, 0, 0, 155.0, 0, 0]",4.129285480737684e-14,9.416042414799884e-18,4.972939420471333e-15,2.5460414031528e-16,9.416042414799884e-18,4.82543227264743e-14,4.686373856085464e-16,1.0775621661258508e-14,4.972939420471333e-15,4.686373856085464e-16,9.940511272584444e-14,3.708137760812549e-14,2.5460414031528e-16,1.0775621661258508e-14,3.708137760812549e-14,9.653486013084465e-14
clockmon_[47.0__0__0__164.0__0__0],"[47.0, 0, 0, 164.0, 0, 0]",4.129175863789845e-14,9.715201772699518e-18,4.972895957655332e-15,2.544338552481512e-16,9.715201772699518e-18,4.8856186452433866e-14,4.858912485909007e-16,1.125781511566401e-14,4.972895957655332e-15,4.858912485909007e-16,9.939527336262479e-14,3.707294628033128e-14,2.544338552481512e-16,1.125781511566401e-14,3.707294628033128e-14,9.628095158630497e-14
clockmon_[47.0__0__0__173.0__0__0],"[47.0, 0, 0, 173.0, 0, 0]",4.129247219946977e-14,1.011213986277377e-17,4.97292073028098e-15,2.542929246511352e-16,1.011213986277377e-17,4.946379642149104e-14,5.036114283760427e-16,1.174294672915372e-14,4.97292073028098e-15,5.036114283760427e-16,9.938594690423115e-14,3.706617501020973e-14,2.542929246511352e-16,1.174294672915372e-14,3.706617501020973e-14,9.602895958549962e-14
clockmon_[47.0__0__0__182.0__0__0],"[47.0, 0, 0, 182.0, 0, 0]",4.129248585851564e-14,1.039253818382603e-17,4.972933191591839e-15,2.541175694540691e-16,1.039253818382603e-17,5.006855573258168e-14,5.208512722328858e-16,1.2222263205852692e-14,4.972933191591839e-15,5.208512722328858e-16,9.937667901089876e-14,3.705874053896081e-14,2.541175694540691e-16,1.2222263205852692e-14,3.705874053896081e-14,9.577721677317807e-14
clockmon_[47.0__0__0__191.0__0__0],"[47.0, 0, 0, 191.0, 0, 0]",4.1292311493202515e-14,1.073260967894335e-17,4.972914709653184e-15,2.539714472509958e-16,1.073260967894335e-17,5.068321678983663e-14,5.383595992869454e-16,1.270664167113243e-14,4.972914709653184e-15,5.383595992869454e-16,9.936754540190786e-14,3.705100297234042e-14,2.539714472509958e-16,1.270664167113243e-14,3.705100297234042e-14,9.552233993134713e-14
clockmon_[47.0__0__0__20.0__0__0],"[47.0, 0, 0, 20.0, 0, 0]",4.1290120581570225e-14,4.344828301841058e-18,4.973676185446333e-15,2.569071915157341e-16,4.344828301841058e-18,3.973865003488088e-14,2.040766656644642e-16,3.513456180154831e-15,4.973676185446333e-15,2.040766656644642e-16,9.954009607071943e-14,3.719690192649606e-14,2.569071915157341e-16,3.513456180154831e-15,3.719690192649606e-14,1.0023457652505498e-13
clockmon_[47.0__0__0__200.0__0__0],"[47.0, 0, 0, 200.0, 0, 0]",4.1291421957516984e-14,1.106875622197351e-17,4.972941864818956e-15,2.538710444080727e-16,1.106875622197351e-17,5.128453948025848e-14,5.555538299715714e-16,1.318082731201566e-14,4.972941864818956e-15,5.555538299715714e-16,9.93549594147642e-14,3.704235298555777e-14,2.538710444080727e-16,1.318082731201566e-14,3.704235298555777e-14,9.526628279264709e-14
clockmon_[47.0__0__0__29.0__0__0],"[47.0, 0, 0, 29.0, 0, 0]",4.128823768497077e-14,4.594109021610861e-18,4.972353208780486e-15,2.563419168870235e-16,4.594109021610861e-18,4.023571077208969e-14,2.212052227717083e-16,3.999978438532557e-15,4.972353208780486e-15,2.212052227717083e-16,9.952219833749821e-14,3.718941401432029e-14,2.563419168870235e-16,3.999978438532557e-15,3.718941401432029e-14,1.0000602645586511e-13
clockmon_[47.0__0__0__38.0__0__0],"[47.0, 0, 0, 38.0, 0, 0]",4.1297984427467166e-14,4.964229792252197e-18,4.97224338681379e-15,2.561309749679693e-16,4.964229792252197e-18,4.0752945819172295e-14,2.386722520653866e-16,4.490501931786929e-15,4.97224338681379e-15,2.386722520653866e-16,9.952507812289434e-14,3.718545791145101e-14,2.561309749679693e-16,4.490501931786929e-15,3.718545791145101e-14,9.97727982610684e-14
