key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[29.0__0__191.0__0__0__0],"[29.0, 0, 191.0, 0, 0, 0]",4.048416499619786e-14,1.072450713621319e-17,4.011043371482012e-15,2.205593443100981e-16,1.072450713621319e-17,6.013475499966801e-14,1.144414310920198e-15,1.116902346464956e-14,4.011043371482012e-15,1.144414310920198e-15,9.95420249429501e-14,3.69991488626342e-14,2.205593443100981e-16,1.116902346464956e-14,3.69991488626342e-14,9.573237784439523e-14
clockmon_[29.0__0__20.0__0__0__0],"[29.0, 0, 20.0, 0, 0, 0]",4.024884286923791e-14,4.299619556035645e-18,4.002153493233368e-15,2.220959331042178e-16,4.299619556035645e-18,4.2048816369497506e-14,3.014672254539779e-16,2.776734528581005e-15,4.002153493233368e-15,3.014672254539779e-16,9.992561901050542e-14,3.721649692109303e-14,2.220959331042178e-16,2.776734528581005e-15,3.721649692109303e-14,1.0061134405902896e-13
clockmon_[29.0__0__200.0__0__0__0],"[29.0, 0, 200.0, 0, 0, 0]",4.047923571256599e-14,1.110963926972421e-17,4.012015401726563e-15,2.204870092607753e-16,1.110963926972421e-17,6.120195475850653e-14,1.228277868535428e-15,1.147554060342133e-14,4.012015401726563e-15,1.228277868535428e-15,9.948996727545414e-14,3.698143774389279e-14,2.204870092607753e-16,1.147554060342133e-14,3.698143774389279e-14,9.552861427953382e-14
clockmon_[29.0__0__29.0__0__0__0],"[29.0, 0, 29.0, 0, 0, 0]",4.02405514726725e-14,4.592339128259809e-18,4.001368467149716e-15,2.219268644889927e-16,4.592339128259809e-18,4.280731244990875e-14,3.298427625622283e-16,3.27361340013535e-15,4.001368467149716e-15,3.298427625622283e-16,9.990932370011451e-14,3.721232899198516e-14,2.219268644889927e-16,3.27361340013535e-15,3.721232899198516e-14,1.0034147870402532e-13
clockmon_[29.0__0__38.0__0__0__0],"[29.0, 0, 38.0, 0, 0, 0]",4.0492966412389145e-14,4.973672740585334e-18,4.012004559845795e-15,2.223614593066094e-16,4.973672740585334e-18,4.3774635467856885e-14,3.588207976804335e-16,3.770867472841601e-15,4.012004559845795e-15,3.588207976804335e-16,1.0003686276437028e-13,3.724781097880658e-14,2.223614593066094e-16,3.770867472841601e-15,3.724781097880658e-14,1.0018602940884422e-13
clockmon_[29.0__0__47.0__0__0__0],"[29.0, 0, 47.0, 0, 0, 0]",4.048730858377908e-14,5.249285275872297e-18,4.011083177242628e-15,2.2224571126154e-16,5.249285275872297e-18,4.463499726406283e-14,3.884892374697984e-16,4.262303448042383e-15,4.011083177242628e-15,3.884892374697984e-16,1.0000730539586261e-13,3.723676371477157e-14,2.2224571126154e-16,4.262303448042383e-15,3.723676371477157e-14,9.990515159950811e-14
clockmon_[29.0__0__56.0__0__0__0],"[29.0, 0, 56.0, 0, 0, 0]",4.0428422386192995e-14,5.554439886769561e-18,4.0099338412576574e-15,2.220334712304065e-16,5.554439886769561e-18,4.553003792426112e-14,4.189345779752591e-16,4.749300582544954e-15,4.0099338412576574e-15,4.189345779752591e-16,9.998861327849403e-14,3.722502006229538e-14,2.220334712304065e-16,4.749300582544954e-15,3.722502006229538e-14,9.962355417661174e-14
clockmon_[29.0__0__65.0__0__0__0],"[29.0, 0, 65.0, 0, 0, 0]",4.044107765561767e-14,5.910101270735898e-18,4.010826501422212e-15,2.219456087890503e-16,5.910101270735898e-18,4.644722736528995e-14,4.499480943073052e-16,5.229508857693647e-15,4.010826501422212e-15,4.499480943073052e-16,9.997767498306293e-14,3.721332059851736e-14,2.219456087890503e-16,5.229508857693647e-15,3.721332059851736e-14,9.934545430827482e-14
clockmon_[29.0__0__74.0__0__0__0],"[29.0, 0, 74.0, 0, 0, 0]",4.0490321565717915e-14,6.218689384218457e-18,4.011438622452482e-15,2.219059563922144e-16,6.218689384218457e-18,4.739505018474235e-14,4.817051943232242e-16,5.707241853822406e-15,4.011438622452482e-15,4.817051943232242e-16,9.996211446113042e-14,3.720207432069468e-14,2.219059563922144e-16,5.707241853822406e-15,3.720207432069468e-14,9.906978068803642e-14
clockmon_[29.0__0__83.0__0__0__0],"[29.0, 0, 83.0, 0, 0, 0]",4.0507839419763364e-14,6.529614912896617e-18,4.014204742643249e-15,2.218983839428024e-16,6.529614912896617e-18,4.8382485262975705e-14,5.154401189378857e-16,6.186740402730808e-15,4.014204742643249e-15,5.154401189378857e-16,9.995192896424099e-14,3.719459442148038e-14,2.218983839428024e-16,6.186740402730808e-15,3.719459442148038e-14,9.87975726171973e-14
clockmon_[29.0__0__92.0__0__0__0],"[29.0, 0, 92.0, 0, 0, 0]",4.050245286084668e-14,6.863287484222266e-18,4.013808520684693e-15,2.217799194643371e-16,6.863287484222266e-18,4.932810007789739e-14,5.508654201468035e-16,6.655443810755207e-15,4.013808520684693e-15,5.508654201468035e-16,9.992725753864283e-14,3.718175259862248e-14,2.217799194643371e-16,6.655443810755207e-15,3.718175259862248e-14,9.851851536029199e-14
clockmon_[38.0__0__101.0__0__0__0],"[38.0, 0, 101.0, 0, 0, 0]",4.07666852214033e-14,7.617818359004635e-18,4.490406876302717e-15,2.385889095006915e-16,7.617818359004635e-18,5.0054866562004704e-14,5.871660481007435e-16,7.113183093729337e-15,4.490406876302717e-15,5.871660481007435e-16,9.95204197059278e-14,3.711464966879714e-14,2.385889095006915e-16,7.113183093729337e-15,3.711464966879714e-14,9.813209045615555e-14
clockmon_[38.0__0__110.0__0__0__0],"[38.0, 0, 110.0, 0, 0, 0]",4.101545555448665e-14,8.101524057923077e-18,4.4958671633050605e-15,2.389346456732542e-16,8.101524057923077e-18,5.123714432697029e-14,6.273272003792137e-16,7.582131620442114e-15,4.4958671633050605e-15,6.273272003792137e-16,9.96327141571931e-14,3.714738457570245e-14,2.389346456732542e-16,7.582131620442114e-15,3.714738457570245e-14,9.795972532361558e-14
clockmon_[38.0__0__119.0__0__0__0],"[38.0, 0, 119.0, 0, 0, 0]",4.076630932947398e-14,8.334697145596328e-18,4.490364079169529e-15,2.383023214497074e-16,8.334697145596328e-18,5.1993040595982946e-14,6.685055949937241e-16,8.021135481344422e-15,4.490364079169529e-15,6.685055949937241e-16,9.947039608656885e-14,3.708640648219172e-14,2.383023214497074e-16,8.021135481344422e-15,3.708640648219172e-14,9.758458040883965e-14
clockmon_[38.0__0__128.0__0__0__0],"[38.0, 0, 128.0, 0, 0, 0]",4.076607732533551e-14,8.696712131406281e-18,4.490341355003522e-15,2.381848198374939e-16,8.696712131406281e-18,5.29667655501212e-14,7.134338024208285e-16,8.463471254013056e-15,4.490341355003522e-15,7.134338024208285e-16,9.944120291019652e-14,3.707159551331953e-14,2.381848198374939e-16,8.463471254013056e-15,3.707159551331953e-14,9.731922510099263e-14
clockmon_[38.0__0__137.0__0__0__0],"[38.0, 0, 137.0, 0, 0, 0]",4.1013975331725323e-14,9.152693943893745e-18,4.495742165564716e-15,2.385985015837964e-16,9.152693943893745e-18,5.414407736238989e-14,7.620751277299172e-16,8.906536279133716e-15,4.495742165564716e-15,7.620751277299172e-16,9.95480099292226e-14,3.710255922713738e-14,2.385985015837964e-16,8.906536279133716e-15,3.710255922713738e-14,9.716136496933152e-14
clockmon_[38.0__0__146.0__0__0__0],"[38.0, 0, 146.0, 0, 0, 0]",4.1015199906695695e-14,9.524032590645347e-18,4.495573519824488e-15,2.385134601237477e-16,9.524032590645347e-18,5.513244727558223e-14,8.139157578203363e-16,9.326996695157335e-15,4.495573519824488e-15,8.139157578203363e-16,9.951453566476879e-14,3.708705213133039e-14,2.385134601237477e-16,9.326996695157335e-15,3.708705213133039e-14,9.690547182953343e-14
clockmon_[38.0__0__155.0__0__0__0],"[38.0, 0, 155.0, 0, 0, 0]",4.0949981801320126e-14,9.890489949811696e-18,4.494525247134071e-15,2.383176938325008e-16,9.890489949811696e-18,5.6010210537853487e-14,8.694448363156809e-16,9.72820398179307e-15,4.494525247134071e-15,8.694448363156809e-16,9.946497899998779e-14,3.706549081993545e-14,2.383176938325008e-16,9.72820398179307e-15,3.706549081993545e-14,9.664986078459118e-14
clockmon_[38.0__0__164.0__0__0__0],"[38.0, 0, 164.0, 0, 0, 0]",4.0880748095346105e-14,1.026137269601626e-17,4.493370236550905e-15,2.380722634193631e-16,1.026137269601626e-17,5.699975130365414e-14,9.298981682358265e-16,1.01186843465751e-14,4.493370236550905e-15,9.298981682358265e-16,9.942755661586022e-14,3.704763987033433e-14,2.380722634193631e-16,1.01186843465751e-14,3.704763987033433e-14,9.640140700611641e-14
clockmon_[38.0__0__173.0__0__0__0],"[38.0, 0, 173.0, 0, 0, 0]",4.086341972175599e-14,1.065782733131869e-17,4.493102172815549e-15,2.379102415770592e-16,1.065782733131869e-17,5.80121087123737e-14,9.9519825846989e-16,1.049416903251273e-14,4.493102172815549e-15,9.9519825846989e-16,9.938694504044997e-14,3.702878455063399e-14,2.379102415770592e-16,1.049416903251273e-14,3.702878455063399e-14,9.616606617851692e-14
clockmon_[38.0__0__182.0__0__0__0],"[38.0, 0, 182.0, 0, 0, 0]",4.1001210589606863e-14,1.109664159321531e-17,4.494785374844999e-15,2.380498130017062e-16,1.109664159321531e-17,5.908663101163556e-14,1.066438480370646e-15,1.084029774280091e-14,4.494785374844999e-15,1.066438480370646e-15,9.934438621395737e-14,3.70102984688306e-14,2.380498130017062e-16,1.084029774280091e-14,3.70102984688306e-14,9.594059535219948e-14
clockmon_[38.0__0__191.0__0__0__0],"[38.0, 0, 191.0, 0, 0, 0]",4.100147069111492e-14,1.150556553485423e-17,4.494798992103067e-15,2.379429936630885e-16,1.150556553485423e-17,6.013009442764196e-14,1.144049179247014e-15,1.116910284739271e-14,4.494798992103067e-15,1.144049179247014e-15,9.929411693367506e-14,3.699059660837806e-14,2.379429936630885e-16,1.116910284739271e-14,3.699059660837806e-14,9.572353563199875e-14
clockmon_[38.0__0__20.0__0__0__0],"[38.0, 0, 20.0, 0, 0, 0]",4.102184452613646e-14,4.718234032947599e-18,4.495601626805603e-15,2.406688252003362e-16,4.718234032947599e-18,4.219502422775671e-14,3.014227180489817e-16,2.781608411550785e-15,4.495601626805603e-15,3.014227180489817e-16,9.982847578724014e-14,3.726901177534408e-14,2.406688252003362e-16,2.781608411550785e-15,3.726901177534408e-14,1.0073077727803398e-13
clockmon_[38.0__0__200.0__0__0__0],"[38.0, 0, 200.0, 0, 0, 0]",4.0999912840422285e-14,1.193368332337013e-17,4.494731659760627e-15,2.378693824840452e-16,1.193368332337013e-17,6.114294837188278e-14,1.2278139851282258e-15,1.147503730069571e-14,4.494731659760627e-15,1.2278139851282258e-15,9.923761558343258e-14,3.697107198737296e-14,2.378693824840452e-16,1.147503730069571e-14,3.697107198737296e-14,9.551728946823559e-14
clockmon_[38.0__0__29.0__0__0__0],"[38.0, 0, 29.0, 0, 0, 0]",4.076554662508528e-14,4.938772579960433e-18,4.490014954680553e-15,2.394653796584282e-16,4.938772579960433e-18,4.281714815617299e-14,3.297581256295837e-16,3.27439217271364e-15,4.490014954680553e-15,3.297581256295837e-16,9.967729314032345e-14,3.720526746938051e-14,2.394653796584282e-16,3.27439217271364e-15,3.720526746938051e-14,1.0033580503275172e-13
clockmon_[38.0__0__38.0__0__0__0],"[38.0, 0, 38.0, 0, 0, 0]",4.101356684988239e-14,5.331618665522447e-18,4.49568436494924e-15,2.398708233904171e-16,5.331618665522447e-18,4.379132446411281e-14,3.586943920237893e-16,3.770901873590986e-15,4.49568436494924e-15,3.586943920237893e-16,9.979224472589074e-14,3.724223045321523e-14,2.398708233904171e-16,3.770901873590986e-15,3.724223045321523e-14,1.0017907003016585e-13
clockmon_[38.0__0__47.0__0__0__0],"[38.0, 0, 47.0, 0, 0, 0]",4.101571922619007e-14,5.634315343455049e-18,4.495697135424838e-15,2.397863876290582e-16,5.634315343455049e-18,4.466396739516906e-14,3.884737920015239e-16,4.2638683270838675e-15,4.495697135424838e-15,3.884737920015239e-16,9.976956904426318e-14,3.723196366208426e-14,2.397863876290582e-16,4.2638683270838675e-15,3.723196366208426e-14,9.990131168611941e-14
clockmon_[38.0__0__56.0__0__0__0],"[38.0, 0, 56.0, 0, 0, 0]",4.1005088793057974e-14,5.961842687767494e-18,4.495038619852985e-15,2.396572293115822e-16,5.961842687767494e-18,4.553551204287609e-14,4.187987530097622e-16,4.749393089837048e-15,4.495038619852985e-15,4.187987530097622e-16,9.974337834299185e-14,3.721705758547389e-14,2.396572293115822e-16,4.749393089837048e-15,3.721705758547389e-14,9.961658041661948e-14
clockmon_[38.0__0__65.0__0__0__0],"[38.0, 0, 65.0, 0, 0, 0]",4.0945454582362436e-14,6.34068402628439e-18,4.494561760878647e-15,2.39444050641693e-16,6.34068402628439e-18,4.6445281606640206e-14,4.497653825090372e-16,5.22954543235746e-15,4.494561760878647e-15,4.497653825090372e-16,9.973077761843305e-14,3.720504422579575e-14,2.39444050641693e-16,5.22954543235746e-15,3.720504422579575e-14,9.933622542784659e-14
clockmon_[38.0__0__74.0__0__0__0],"[38.0, 0, 74.0, 0, 0, 0]",4.075674246695348e-14,6.560482534733501e-18,4.488438833948347e-15,2.388453073865364e-16,6.560482534733501e-18,4.723923485819078e-14,4.813108845486337e-16,5.7008771644793386e-15,4.488438833948347e-15,4.813108845486337e-16,9.958118563696986e-14,3.714582210205694e-14,2.388453073865364e-16,5.7008771644793386e-15,3.714582210205694e-14,9.894420748163078e-14
clockmon_[38.0__0__83.0__0__0__0],"[38.0, 0, 83.0, 0, 0, 0]",4.102573772747675e-14,7.005420132976641e-18,4.496201798732127e-15,2.393014576998605e-16,7.005420132976641e-18,4.8383283932895585e-14,5.152474876659263e-16,6.186629667019972e-15,4.496201798732127e-15,5.152474876659263e-16,9.970796141581253e-14,3.718758683340832e-14,2.393014576998605e-16,6.186629667019972e-15,3.718758683340832e-14,9.878862466103514e-14
clockmon_[38.0__0__92.0__0__0__0],"[38.0, 0, 92.0, 0, 0, 0]",4.102261991399864e-14,7.356427612298347e-18,4.496198119937597e-15,2.391784953970518e-16,7.356427612298347e-18,4.933244914483112e-14,5.506265005388027e-16,6.655533006058097e-15,4.496198119937597e-15,5.506265005388027e-16,9.968260075747219e-14,3.71744829622345e-14,2.391784953970518e-16,6.655533006058097e-15,3.71744829622345e-14,9.851237055218246e-14
clockmon_[47.0__0__101.0__0__0__0],"[47.0, 0, 101.0, 0, 0, 0]",4.1295449906687395e-14,8.135943420963167e-18,4.972763461584154e-15,2.559915921006479e-16,8.135943420963167e-18,5.005284731453977e-14,5.869847184895334e-16,7.112953560749717e-15,4.972763461584154e-15,5.869847184895334e-16,9.927649212248902e-14,3.710539441442519e-14,2.559915921006479e-16,7.112953560749717e-15,3.710539441442519e-14,9.811838671083604e-14
clockmon_[47.0__0__110.0__0__0__0],"[47.0, 0, 110.0, 0, 0, 0]",4.154406735420127e-14,8.665240579863365e-18,4.981602997896079e-15,2.565513387574376e-16,8.665240579863365e-18,5.124110238293145e-14,6.271216072978202e-16,7.582339859958704e-15,4.981602997896079e-15,6.271216072978202e-16,9.939093127499638e-14,3.713936938852571e-14,2.565513387574376e-16,7.582339859958704e-15,3.713936938852571e-14,9.795185220699104e-14
clockmon_[47.0__0__119.0__0__0__0],"[47.0, 0, 119.0, 0, 0, 0]",4.1296973668588446e-14,8.90778840656165e-18,4.972599480244077e-15,2.556686587863301e-16,8.90778840656165e-18,5.1989038506170054e-14,6.682562525252844e-16,8.02049948136083e-15,4.972599480244077e-15,6.682562525252844e-16,9.922573629236794e-14,3.70775045990047e-14,2.556686587863301e-16,8.02049948136083e-15,3.70775045990047e-14,9.757171385050734e-14
clockmon_[47.0__0__128.0__0__0__0],"[47.0, 0, 128.0, 0, 0, 0]",4.129595338701972e-14,9.295548406063876e-18,4.972579846886189e-15,2.555426508854564e-16,9.295548406063876e-18,5.2962981113859004e-14,7.132531004484555e-16,8.463539029361136e-15,4.972579846886189e-15,7.132531004484555e-16,9.919745553820274e-14,3.706250327573792e-14,2.555426508854564e-16,8.463539029361136e-15,3.706250327573792e-14,9.730601629262958e-14
clockmon_[47.0__0__137.0__0__0__0],"[47.0, 0, 137.0, 0, 0, 0]",4.153989671875061e-14,9.784277243464392e-18,4.98133621834757e-15,2.56188815597293e-16,9.784277243464392e-18,5.414548841422028e-14,7.61814266231663e-16,8.9064708898358e-15,4.98133621834757e-15,7.61814266231663e-16,9.930545298376971e-14,3.709451624969475e-14,2.56188815597293e-16,8.9064708898358e-15,3.709451624969475e-14,9.715348754925096e-14
clockmon_[47.0__0__146.0__0__0__0],"[47.0, 0, 146.0, 0, 0, 0]",4.1535280274894136e-14,1.0178119676623549e-17,4.98114751260029e-15,2.56089793556711e-16,1.0178119676623549e-17,5.512955820771522e-14,8.135919452295046e-16,9.326583047341262e-15,4.98114751260029e-15,8.135919452295046e-16,9.927031332580198e-14,3.707831468571155e-14,2.56089793556711e-16,9.326583047341262e-15,3.707831468571155e-14,9.689598715715767e-14
clockmon_[47.0__0__155.0__0__0__0],"[47.0, 0, 155.0, 0, 0, 0]",4.143526309399365e-14,1.056493375855637e-17,4.979766157291283e-15,2.5590747432448235e-16,1.056493375855637e-17,5.6003871997724987e-14,8.691382405465663e-16,9.728221894054407e-15,4.979766157291283e-15,8.691382405465663e-16,9.921918407791678e-14,3.705672820504738e-14,2.5590747432448235e-16,9.728221894054407e-15,3.705672820504738e-14,9.663990858379502e-14
clockmon_[47.0__0__164.0__0__0__0],"[47.0, 0, 164.0, 0, 0, 0]",4.144988420708986e-14,1.097765699334633e-17,4.979998335115043e-15,2.557621290902999e-16,1.097765699334633e-17,5.700196793203159e-14,9.295795034645506e-16,1.01186714314247e-14,4.979998335115043e-15,9.295795034645506e-16,9.918350170339119e-14,3.703952746603781e-14,2.557621290902999e-16,1.01186714314247e-14,3.703952746603781e-14,9.639380373328618e-14
clockmon_[47.0__0__173.0__0__0__0],"[47.0, 0, 173.0, 0, 0, 0]",4.143987452163891e-14,1.140262549771982e-17,4.979712004343969e-15,2.556492486602093e-16,1.140262549771982e-17,5.801398384382249e-14,9.9481362976395e-16,1.049424730894903e-14,4.979712004343969e-15,9.9481362976395e-16,9.914334165682908e-14,3.70208769267286e-14,2.556492486602093e-16,1.049424730894903e-14,3.70208769267286e-14,9.615767969933235e-14
clockmon_[47.0__0__182.0__0__0__0],"[47.0, 0, 182.0, 0, 0, 0]",4.152565525714225e-14,1.185731948746705e-17,4.980760467757851e-15,2.5561913240846024e-16,1.185731948746705e-17,5.91239988029229e-14,1.066185992448812e-15,1.084074521470558e-14,4.980760467757851e-15,1.066185992448812e-15,9.910050757450886e-14,3.700233642698919e-14,2.5561913240846024e-16,1.084074521470558e-14,3.700233642698919e-14,9.593200696802854e-14
clockmon_[47.0__0__191.0__0__0__0],"[47.0, 0, 191.0, 0, 0, 0]",4.15265527722482e-14,1.230349139325204e-17,4.980728819475726e-15,2.5551144161900963e-16,1.230349139325204e-17,6.015799641279727e-14,1.143775786483506e-15,1.116934491726893e-14,4.980728819475726e-15,1.143775786483506e-15,9.905077711044275e-14,3.698300135199892e-14,2.5551144161900963e-16,1.116934491726893e-14,3.698300135199892e-14,9.571527388421483e-14
clockmon_[47.0__0__20.0__0__0__0],"[47.0, 0, 20.0, 0, 0, 0]",4.1291997134816764e-14,4.900913572881798e-18,4.973293035589856e-15,2.571453611148006e-16,4.900913572881798e-18,4.201299524724598e-14,3.012324723395335e-16,2.776208339336841e-15,4.973293035589856e-15,3.012324723395335e-16,9.944774004630452e-14,3.72026092062938e-14,2.571453611148006e-16,2.776208339336841e-15,3.72026092062938e-14,1.0059055666904354e-13
clockmon_[47.0__0__200.0__0__0__0],"[47.0, 0, 200.0, 0, 0, 0]",4.152600154841813e-14,1.276009590649632e-17,4.980790080765094e-15,2.554367480829932e-16,1.276009590649632e-17,6.119508291376804e-14,1.2275736763976143e-15,1.147553032305185e-14,4.980790080765094e-15,1.2275736763976143e-15,9.89939757456142e-14,3.696324876108789e-14,2.554367480829932e-16,1.147553032305185e-14,3.696324876108789e-14,9.551010080061778e-14
clockmon_[47.0__0__29.0__0__0__0],"[47.0, 0, 29.0, 0, 0, 0]",4.1293954255889174e-14,5.257489340684811e-18,4.972403312009924e-15,2.569561872057304e-16,5.257489340684811e-18,4.2808477357781855e-14,3.295462689796098e-16,3.273734579834168e-15,4.972403312009924e-15,3.295462689796098e-16,9.943351540551224e-14,3.719525058855063e-14,2.569561872057304e-16,3.273734579834168e-15,3.719525058855063e-14,1.0032346983436057e-13
clockmon_[47.0__0__38.0__0__0__0],"[47.0, 0, 38.0, 0, 0, 0]",4.153233947805436e-14,5.698984639619258e-18,4.981095001790905e-15,2.575599244543103e-16,5.698984639619258e-18,4.377730061464265e-14,3.584939547403258e-16,3.770550317188837e-15,4.981095001790905e-15,3.584939547403258e-16,9.954573425603538e-14,3.723124759862977e-14,2.575599244543103e-16,3.770550317188837e-15,3.723124759862977e-14,1.0017094784170207e-13
